domain_file_path,instance_file_path,domain,instance,status,plan,error,is_longer_plan
data/raw/blocksworld/generated_domain.pddl,data/raw/blocksworld/generated_basic/instance-577.pddl,blocksworld,instance-577.pddl,ok,"unstack b from c;
put down b;
unstack c from a;
put down c;
pick up a;
stack a on d;
pick up b;
stack b on c;
",,False
data/raw/blocksworld/generated_domain.pddl,data/raw/blocksworld/generated_basic/instance-578.pddl,blocksworld,instance-578.pddl,ok,"unstack c from a;
put down c;
unstack a from b;
stack a on c;
",,False
data/raw/blocksworld/generated_domain.pddl,data/raw/blocksworld/generated_basic/instance-579.pddl,blocksworld,instance-579.pddl,ok,"unstack a from d;
put down a;
unstack d from c;
stack d on b;
pick up a;
stack a on d;
",,False
data/raw/blocksworld/generated_domain.pddl,data/raw/blocksworld/generated_basic/instance-580.pddl,blocksworld,instance-580.pddl,ok,"unstack d from c;
put down d;
unstack c from b;
put down c;
unstack b from a;
put down b;
pick up c;
stack c on a;
pick up b;
stack b on c;
",,False
data/raw/blocksworld/generated_domain.pddl,data/raw/blocksworld/generated_basic/instance-581.pddl,blocksworld,instance-581.pddl,ok,"unstack a from b;
put down a;
unstack b from d;
stack b on a;
unstack d from c;
put down d;
pick up c;
stack c on b;
pick up d;
stack d on c;
",,False
data/raw/blocksworld/generated_domain.pddl,data/raw/blocksworld/generated_basic/instance-582.pddl,blocksworld,instance-582.pddl,ok,"unstack a from c;
stack a on b;
pick up c;
stack c on d;
",,False
data/raw/blocksworld/generated_domain.pddl,data/raw/blocksworld/generated_basic/instance-583.pddl,blocksworld,instance-583.pddl,ok,"unstack d from a;
put down d;
unstack a from c;
put down a;
unstack c from b;
put down c;
pick up a;
stack a on b;
",,False
data/raw/blocksworld/generated_domain.pddl,data/raw/blocksworld/generated_basic/instance-584.pddl,blocksworld,instance-584.pddl,ok,"unstack d from c;
put down d;
pick up c;
stack c on a;
",,False
data/raw/blocksworld/generated_domain.pddl,data/raw/blocksworld/generated_basic/instance-585.pddl,blocksworld,instance-585.pddl,ok,"pick up b;
stack b on c;
unstack a from d;
stack a on b;
pick up d;
stack d on a;
",,False
data/raw/blocksworld/generated_domain.pddl,data/raw/blocksworld/generated_basic/instance-586.pddl,blocksworld,instance-586.pddl,ok,"unstack a from b;
put down a;
unstack b from c;
stack b on a;
unstack c from d;
put down c;
pick up d;
stack d on b;
pick up c;
stack c on d;
",,False
data/raw/blocksworld/generated_domain.pddl,data/raw/blocksworld/generated_basic/instance-587.pddl,blocksworld,instance-587.pddl,ok,"unstack a from c;
stack a on b;
pick up c;
stack c on a;
pick up d;
stack d on c;
",,False
data/raw/blocksworld/generated_domain.pddl,data/raw/blocksworld/generated_basic/instance-588.pddl,blocksworld,instance-588.pddl,ok,"unstack c from b;
put down c;
unstack b from a;
put down b;
unstack a from d;
stack a on b;
",,False
data/raw/blocksworld/generated_domain.pddl,data/raw/blocksworld/generated_basic/instance-589.pddl,blocksworld,instance-589.pddl,ok,"unstack d from a;
put down d;
unstack a from b;
put down a;
unstack b from c;
put down b;
pick up a;
stack a on c;
pick up d;
stack d on b;
",,False
data/raw/blocksworld/generated_domain.pddl,data/raw/blocksworld/generated_basic/instance-590.pddl,blocksworld,instance-590.pddl,ok,"unstack b from c;
put down b;
unstack c from d;
stack c on b;
",,False
data/raw/blocksworld/generated_domain.pddl,data/raw/blocksworld/generated_basic/instance-591.pddl,blocksworld,instance-591.pddl,ok,"unstack c from b;
put down c;
unstack b from a;
put down b;
unstack a from d;
stack a on b;
pick up d;
stack d on a;
pick up c;
stack c on d;
",,False
data/raw/blocksworld/generated_domain.pddl,data/raw/blocksworld/generated_basic/instance-592.pddl,blocksworld,instance-592.pddl,ok,"unstack a from b;
stack a on c;
pick up b;
stack b on a;
",,False
data/raw/blocksworld/generated_domain.pddl,data/raw/blocksworld/generated_basic/instance-593.pddl,blocksworld,instance-593.pddl,ok,"unstack b from c;
stack b on d;
pick up c;
stack c on a;
unstack b from d;
put down b;
pick up d;
stack d on c;
pick up b;
stack b on d;
",,False
data/raw/blocksworld/generated_domain.pddl,data/raw/blocksworld/generated_basic/instance-594.pddl,blocksworld,instance-594.pddl,ok,"unstack a from c;
put down a;
unstack c from b;
put down c;
unstack b from d;
put down b;
pick up c;
stack c on d;
pick up a;
stack a on c;
",,False
data/raw/blocksworld/generated_domain.pddl,data/raw/blocksworld/generated_basic/instance-595.pddl,blocksworld,instance-595.pddl,ok,"unstack b from c;
put down b;
unstack c from a;
put down c;
unstack a from d;
put down a;
pick up d;
stack d on c;
pick up a;
stack a on d;
pick up b;
stack b on a;
",,False
data/raw/blocksworld/generated_domain.pddl,data/raw/blocksworld/generated_basic/instance-596.pddl,blocksworld,instance-596.pddl,ok,"unstack d from c;
put down d;
pick up b;
stack b on a;
pick up c;
stack c on b;
",,False
data/raw/blocksworld/generated_domain.pddl,data/raw/blocksworld/generated_basic/instance-597.pddl,blocksworld,instance-597.pddl,ok,"unstack d from b;
put down d;
pick up a;
stack a on d;
pick up b;
stack b on c;
unstack a from d;
put down a;
pick up d;
stack d on b;
pick up a;
stack a on d;
",,False
data/raw/blocksworld/generated_domain.pddl,data/raw/blocksworld/generated_basic/instance-598.pddl,blocksworld,instance-598.pddl,ok,"unstack b from a;
put down b;
pick up d;
stack d on a;
pick up c;
stack c on d;
",,False
data/raw/blocksworld/generated_domain.pddl,data/raw/blocksworld/generated_basic/instance-599.pddl,blocksworld,instance-599.pddl,ok,"unstack c from d;
put down c;
unstack a from b;
stack a on c;
pick up d;
stack d on b;
",,False
data/raw/blocksworld/generated_domain.pddl,data/raw/blocksworld/generated_basic/instance-600.pddl,blocksworld,instance-600.pddl,ok,"unstack d from b;
put down d;
unstack b from c;
put down b;
pick up a;
stack a on b;
pick up c;
stack c on d;
",,False
data/raw/blocksworld/generated_domain.pddl,data/raw/blocksworld/generated_basic/instance-601.pddl,blocksworld,instance-601.pddl,ok,"pick up b;
stack b on d;
unstack a from c;
put down a;
pick up c;
stack c on b;
pick up a;
stack a on c;
",,False
data/raw/blocksworld/generated_domain.pddl,data/raw/blocksworld/generated_basic/instance-602.pddl,blocksworld,instance-602.pddl,ok,"unstack b from a;
put down b;
unstack a from d;
stack a on b;
pick up d;
stack d on a;
",,False
data/raw/blocksworld/generated_domain.pddl,data/raw/blocksworld/generated_basic/instance-603.pddl,blocksworld,instance-603.pddl,ok,"unstack b from a;
put down b;
pick up a;
stack a on d;
pick up b;
stack b on a;
pick up c;
stack c on b;
",,False
data/raw/blocksworld/generated_domain.pddl,data/raw/blocksworld/generated_basic/instance-604.pddl,blocksworld,instance-604.pddl,ok,"unstack c from d;
put down c;
unstack d from a;
put down d;
pick up a;
stack a on b;
pick up c;
stack c on d;
unstack a from b;
put down a;
pick up b;
stack b on c;
pick up a;
stack a on b;
",,False
data/raw/blocksworld/generated_domain.pddl,data/raw/blocksworld/generated_basic/instance-605.pddl,blocksworld,instance-605.pddl,ok,"unstack a from d;
put down a;
pick up c;
stack c on a;
pick up d;
stack d on c;
",,False
data/raw/blocksworld/generated_domain.pddl,data/raw/blocksworld/generated_basic/instance-606.pddl,blocksworld,instance-606.pddl,ok,"unstack c from a;
put down c;
unstack a from d;
put down a;
unstack d from b;
stack d on a;
pick up b;
stack b on c;
",,False
data/raw/blocksworld/generated_domain.pddl,data/raw/blocksworld/generated_basic/instance-607.pddl,blocksworld,instance-607.pddl,ok,"unstack c from a;
put down c;
unstack a from d;
put down a;
unstack d from b;
put down d;
pick up b;
stack b on c;
pick up a;
stack a on d;
",,False
data/raw/blocksworld/generated_domain.pddl,data/raw/blocksworld/generated_basic/instance-608.pddl,blocksworld,instance-608.pddl,ok,"unstack a from d;
stack a on b;
unstack d from c;
put down d;
pick up c;
stack c on d;
unstack a from b;
put down a;
pick up b;
stack b on c;
pick up a;
stack a on b;
",,False
data/raw/blocksworld/generated_domain.pddl,data/raw/blocksworld/generated_basic/instance-609.pddl,blocksworld,instance-609.pddl,ok,"unstack c from d;
put down c;
unstack d from b;
put down d;
unstack b from a;
put down b;
pick up c;
stack c on a;
pick up d;
stack d on b;
unstack c from a;
put down c;
pick up a;
stack a on d;
pick up c;
stack c on a;
",,False
data/raw/blocksworld/generated_domain.pddl,data/raw/blocksworld/generated_basic/instance-610.pddl,blocksworld,instance-610.pddl,ok,"pick up c;
stack c on a;
unstack d from b;
stack d on c;
pick up b;
stack b on d;
",,False
data/raw/blocksworld/generated_domain.pddl,data/raw/blocksworld/generated_basic/instance-611.pddl,blocksworld,instance-611.pddl,ok,"unstack a from d;
put down a;
unstack d from b;
put down d;
unstack b from c;
put down b;
pick up c;
stack c on b;
pick up d;
stack d on c;
pick up a;
stack a on d;
",,False
data/raw/blocksworld/generated_domain.pddl,data/raw/blocksworld/generated_basic/instance-612.pddl,blocksworld,instance-612.pddl,ok,"unstack c from d;
put down c;
unstack b from a;
put down b;
pick up c;
stack c on b;
pick up d;
stack d on a;
unstack c from b;
put down c;
pick up b;
stack b on d;
pick up c;
stack c on b;
",,False
data/raw/blocksworld/generated_domain.pddl,data/raw/blocksworld/generated_basic/instance-613.pddl,blocksworld,instance-613.pddl,ok,"unstack a from d;
stack a on b;
pick up d;
stack d on c;
unstack a from b;
put down a;
pick up b;
stack b on d;
pick up a;
stack a on b;
",,False
data/raw/blocksworld/generated_domain.pddl,data/raw/blocksworld/generated_basic/instance-614.pddl,blocksworld,instance-614.pddl,ok,"unstack d from a;
put down d;
pick up b;
stack b on d;
unstack a from c;
stack a on b;
",,False
data/raw/blocksworld/generated_domain.pddl,data/raw/blocksworld/generated_basic/instance-615.pddl,blocksworld,instance-615.pddl,ok,"unstack c from a;
put down c;
unstack a from d;
put down a;
pick up c;
stack c on d;
pick up a;
stack a on c;
",,False
data/raw/blocksworld/generated_domain.pddl,data/raw/blocksworld/generated_basic/instance-616.pddl,blocksworld,instance-616.pddl,ok,"unstack c from a;
put down c;
unstack a from b;
stack a on c;
unstack b from d;
stack b on a;
pick up d;
stack d on b;
",,False
data/raw/blocksworld/generated_domain.pddl,data/raw/blocksworld/generated_basic/instance-617.pddl,blocksworld,instance-617.pddl,ok,"unstack d from b;
put down d;
pick up c;
stack c on b;
pick up a;
stack a on c;
",,False
data/raw/blocksworld/generated_domain.pddl,data/raw/blocksworld/generated_basic/instance-618.pddl,blocksworld,instance-618.pddl,ok,"unstack c from a;
put down c;
unstack a from d;
stack a on b;
pick up d;
stack d on a;
pick up c;
stack c on d;
",,False
data/raw/blocksworld/generated_domain.pddl,data/raw/blocksworld/generated_basic/instance-619.pddl,blocksworld,instance-619.pddl,ok,"unstack c from b;
put down c;
unstack b from a;
stack b on c;
unstack a from d;
put down a;
pick up d;
stack d on b;
",,False
data/raw/blocksworld/generated_domain.pddl,data/raw/blocksworld/generated_basic/instance-620.pddl,blocksworld,instance-620.pddl,ok,"unstack d from c;
put down d;
unstack c from a;
stack c on d;
unstack a from b;
stack a on c;
",,False
data/raw/blocksworld/generated_domain.pddl,data/raw/blocksworld/generated_basic/instance-621.pddl,blocksworld,instance-621.pddl,ok,"unstack c from b;
put down c;
pick up d;
stack d on c;
unstack b from a;
put down b;
pick up a;
stack a on b;
unstack d from c;
put down d;
pick up c;
stack c on a;
pick up d;
stack d on c;
",,False
data/raw/blocksworld/generated_domain.pddl,data/raw/blocksworld/generated_basic/instance-622.pddl,blocksworld,instance-622.pddl,ok,"unstack d from a;
put down d;
unstack c from b;
stack c on a;
",,False
data/raw/blocksworld/generated_domain.pddl,data/raw/blocksworld/generated_basic/instance-623.pddl,blocksworld,instance-623.pddl,ok,"unstack c from d;
put down c;
pick up a;
stack a on d;
",,False
data/raw/blocksworld/generated_domain.pddl,data/raw/blocksworld/generated_basic/instance-624.pddl,blocksworld,instance-624.pddl,ok,"unstack b from c;
put down b;
pick up a;
stack a on d;
pick up c;
stack c on b;
unstack a from d;
put down a;
pick up d;
stack d on c;
pick up a;
stack a on d;
",,False
data/raw/blocksworld/generated_domain.pddl,data/raw/blocksworld/generated_basic/instance-625.pddl,blocksworld,instance-625.pddl,ok,"unstack d from a;
put down d;
unstack b from c;
stack b on d;
pick up a;
stack a on b;
pick up c;
stack c on a;
",,False
data/raw/blocksworld/generated_domain.pddl,data/raw/blocksworld/generated_basic/instance-626.pddl,blocksworld,instance-626.pddl,ok,"unstack c from a;
put down c;
unstack a from b;
put down a;
unstack b from d;
put down b;
pick up a;
stack a on d;
pick up c;
stack c on b;
unstack a from d;
put down a;
pick up d;
stack d on c;
pick up a;
stack a on d;
",,False
data/raw/blocksworld/generated_domain.pddl,data/raw/blocksworld/generated_basic/instance-627.pddl,blocksworld,instance-627.pddl,ok,"unstack c from d;
put down c;
pick up b;
stack b on d;
pick up c;
stack c on b;
",,False
data/raw/blocksworld/generated_domain.pddl,data/raw/blocksworld/generated_basic/instance-628.pddl,blocksworld,instance-628.pddl,ok,"unstack a from b;
put down a;
unstack b from d;
stack b on a;
pick up d;
stack d on b;
",,False
data/raw/blocksworld/generated_domain.pddl,data/raw/blocksworld/generated_basic/instance-629.pddl,blocksworld,instance-629.pddl,ok,"unstack a from b;
put down a;
unstack c from d;
stack c on b;
",,False
data/raw/blocksworld/generated_domain.pddl,data/raw/blocksworld/generated_basic/instance-630.pddl,blocksworld,instance-630.pddl,ok,"unstack a from d;
put down a;
pick up b;
stack b on d;
",,False
data/raw/blocksworld/generated_domain.pddl,data/raw/blocksworld/generated_basic/instance-631.pddl,blocksworld,instance-631.pddl,ok,"unstack c from a;
stack c on d;
unstack a from b;
put down a;
unstack c from d;
put down c;
pick up d;
stack d on b;
pick up c;
stack c on d;
",,False
data/raw/blocksworld/generated_domain.pddl,data/raw/blocksworld/generated_basic/instance-632.pddl,blocksworld,instance-632.pddl,ok,"unstack a from b;
put down a;
unstack b from c;
put down b;
unstack c from d;
put down c;
pick up d;
stack d on c;
",,False
data/raw/blocksworld/generated_domain.pddl,data/raw/blocksworld/generated_basic/instance-633.pddl,blocksworld,instance-633.pddl,ok,"unstack b from c;
put down b;
unstack c from d;
stack c on b;
pick up a;
stack a on c;
pick up d;
stack d on a;
",,False
data/raw/blocksworld/generated_domain.pddl,data/raw/blocksworld/generated_basic/instance-634.pddl,blocksworld,instance-634.pddl,ok,"unstack a from b;
put down a;
unstack d from c;
put down d;
pick up b;
stack b on d;
pick up a;
stack a on c;
unstack b from d;
put down b;
pick up d;
stack d on a;
pick up b;
stack b on d;
",,False
data/raw/blocksworld/generated_domain.pddl,data/raw/blocksworld/generated_basic/instance-635.pddl,blocksworld,instance-635.pddl,ok,"unstack d from b;
put down d;
unstack b from c;
put down b;
pick up c;
stack c on a;
pick up d;
stack d on b;
unstack c from a;
put down c;
pick up a;
stack a on d;
pick up c;
stack c on a;
",,False
data/raw/blocksworld/generated_domain.pddl,data/raw/blocksworld/generated_basic/instance-636.pddl,blocksworld,instance-636.pddl,ok,"unstack c from a;
put down c;
unstack b from d;
stack b on c;
pick up d;
stack d on b;
pick up a;
stack a on d;
",,False
data/raw/blocksworld/generated_domain.pddl,data/raw/blocksworld/generated_basic/instance-637.pddl,blocksworld,instance-637.pddl,ok,"unstack c from b;
put down c;
pick up b;
stack b on a;
pick up d;
stack d on c;
unstack b from a;
put down b;
pick up a;
stack a on d;
pick up b;
stack b on a;
",,False
data/raw/blocksworld/generated_domain.pddl,data/raw/blocksworld/generated_basic/instance-638.pddl,blocksworld,instance-638.pddl,ok,"pick up a;
stack a on b;
pick up c;
stack c on d;
unstack a from b;
put down a;
pick up b;
stack b on c;
pick up a;
stack a on b;
",,False
data/raw/blocksworld/generated_domain.pddl,data/raw/blocksworld/generated_basic/instance-639.pddl,blocksworld,instance-639.pddl,ok,"unstack b from d;
put down b;
pick up a;
stack a on b;
pick up d;
stack d on a;
",,False
data/raw/blocksworld/generated_domain.pddl,data/raw/blocksworld/generated_basic/instance-640.pddl,blocksworld,instance-640.pddl,ok,"unstack a from c;
put down a;
unstack c from d;
put down c;
unstack d from b;
put down d;
pick up b;
stack b on a;
pick up d;
stack d on b;
pick up c;
stack c on d;
",,False
data/raw/blocksworld/generated_domain.pddl,data/raw/blocksworld/generated_basic/instance-641.pddl,blocksworld,instance-641.pddl,ok,"unstack d from b;
put down d;
unstack b from a;
put down b;
unstack a from c;
stack a on d;
pick up b;
stack b on c;
",,False
data/raw/blocksworld/generated_domain.pddl,data/raw/blocksworld/generated_basic/instance-642.pddl,blocksworld,instance-642.pddl,ok,"unstack a from d;
stack a on c;
pick up d;
stack d on b;
",,False
data/raw/blocksworld/generated_domain.pddl,data/raw/blocksworld/generated_basic/instance-643.pddl,blocksworld,instance-643.pddl,ok,"unstack a from d;
put down a;
unstack d from c;
put down d;
unstack c from b;
stack c on d;
pick up a;
stack a on b;
",,False
data/raw/blocksworld/generated_domain.pddl,data/raw/blocksworld/generated_basic/instance-644.pddl,blocksworld,instance-644.pddl,ok,"unstack c from b;
put down c;
unstack d from a;
stack d on c;
pick up a;
stack a on b;
",,False
data/raw/blocksworld/generated_domain.pddl,data/raw/blocksworld/generated_basic/instance-645.pddl,blocksworld,instance-645.pddl,ok,"unstack c from a;
put down c;
unstack a from d;
stack a on b;
pick up c;
stack c on a;
",,False
data/raw/blocksworld/generated_domain.pddl,data/raw/blocksworld/generated_basic/instance-646.pddl,blocksworld,instance-646.pddl,ok,"unstack a from b;
put down a;
pick up b;
stack b on d;
pick up a;
stack a on b;
",,False
data/raw/blocksworld/generated_domain.pddl,data/raw/blocksworld/generated_basic/instance-647.pddl,blocksworld,instance-647.pddl,ok,"unstack c from d;
put down c;
unstack d from b;
put down d;
unstack b from a;
put down b;
pick up a;
stack a on c;
pick up b;
stack b on a;
pick up d;
stack d on b;
",,False
data/raw/blocksworld/generated_domain.pddl,data/raw/blocksworld/generated_basic/instance-648.pddl,blocksworld,instance-648.pddl,ok,"unstack c from b;
put down c;
unstack b from d;
put down b;
pick up d;
stack d on a;
pick up c;
stack c on b;
",,False
data/raw/blocksworld/generated_domain.pddl,data/raw/blocksworld/generated_basic/instance-649.pddl,blocksworld,instance-649.pddl,ok,"unstack d from c;
put down d;
pick up b;
stack b on d;
pick up c;
stack c on a;
",,False
data/raw/blocksworld/generated_domain.pddl,data/raw/blocksworld/generated_basic/instance-650.pddl,blocksworld,instance-650.pddl,ok,"unstack c from b;
put down c;
pick up b;
stack b on c;
pick up d;
stack d on a;
",,False
data/raw/blocksworld/generated_domain.pddl,data/raw/blocksworld/generated_basic/instance-651.pddl,blocksworld,instance-651.pddl,ok,"unstack b from c;
put down b;
pick up c;
stack c on a;
",,False
data/raw/blocksworld/generated_domain.pddl,data/raw/blocksworld/generated_basic/instance-652.pddl,blocksworld,instance-652.pddl,ok,"unstack c from d;
stack c on b;
unstack d from a;
stack d on c;
",,False
data/raw/blocksworld/generated_domain.pddl,data/raw/blocksworld/generated_basic/instance-653.pddl,blocksworld,instance-653.pddl,ok,"unstack d from a;
stack d on b;
pick up a;
stack a on c;
",,False
data/raw/blocksworld/generated_domain.pddl,data/raw/blocksworld/generated_basic/instance-654.pddl,blocksworld,instance-654.pddl,ok,"unstack c from a;
put down c;
unstack a from b;
put down a;
pick up b;
stack b on d;
pick up c;
stack c on a;
unstack b from d;
put down b;
pick up d;
stack d on c;
pick up b;
stack b on d;
",,False
data/raw/blocksworld/generated_domain.pddl,data/raw/blocksworld/generated_basic/instance-655.pddl,blocksworld,instance-655.pddl,ok,"unstack c from b;
put down c;
unstack b from a;
put down b;
pick up d;
stack d on a;
",,False
data/raw/blocksworld/generated_domain.pddl,data/raw/blocksworld/generated_basic/instance-656.pddl,blocksworld,instance-656.pddl,ok,"unstack c from d;
put down c;
unstack d from a;
put down d;
pick up b;
stack b on a;
pick up c;
stack c on d;
unstack b from a;
put down b;
pick up a;
stack a on c;
pick up b;
stack b on a;
",,False
data/raw/blocksworld/generated_domain.pddl,data/raw/blocksworld/generated_basic/instance-657.pddl,blocksworld,instance-657.pddl,ok,"unstack c from b;
put down c;
unstack b from a;
put down b;
pick up a;
stack a on b;
pick up d;
stack d on a;
",,False
data/raw/blocksworld/generated_domain.pddl,data/raw/blocksworld/generated_basic/instance-658.pddl,blocksworld,instance-658.pddl,ok,"unstack b from a;
put down b;
unstack a from d;
stack a on b;
unstack d from c;
put down d;
pick up c;
stack c on a;
",,False
data/raw/blocksworld/generated_domain.pddl,data/raw/blocksworld/generated_basic/instance-659.pddl,blocksworld,instance-659.pddl,ok,"unstack a from c;
put down a;
unstack b from d;
stack b on c;
pick up d;
stack d on a;
unstack b from c;
put down b;
pick up c;
stack c on d;
pick up b;
stack b on c;
",,False
data/raw/blocksworld/generated_domain.pddl,data/raw/blocksworld/generated_basic/instance-660.pddl,blocksworld,instance-660.pddl,ok,"unstack a from c;
put down a;
unstack c from d;
put down c;
pick up a;
stack a on c;
pick up b;
stack b on a;
pick up d;
stack d on b;
",,False
data/raw/blocksworld/generated_domain.pddl,data/raw/blocksworld/generated_basic/instance-661.pddl,blocksworld,instance-661.pddl,ok,"unstack b from d;
put down b;
pick up a;
stack a on d;
pick up c;
stack c on a;
",,False
data/raw/blocksworld/generated_domain.pddl,data/raw/blocksworld/generated_basic/instance-662.pddl,blocksworld,instance-662.pddl,ok,"unstack b from c;
put down b;
pick up d;
stack d on c;
",,False
data/raw/blocksworld/generated_domain.pddl,data/raw/blocksworld/generated_basic/instance-663.pddl,blocksworld,instance-663.pddl,ok,"unstack c from a;
put down c;
unstack a from d;
stack a on c;
unstack d from b;
put down d;
pick up b;
stack b on a;
",,False
data/raw/blocksworld/generated_domain.pddl,data/raw/blocksworld/generated_basic/instance-664.pddl,blocksworld,instance-664.pddl,ok,"unstack c from b;
put down c;
unstack b from a;
put down b;
unstack a from d;
stack a on b;
pick up c;
stack c on a;
",,False
data/raw/blocksworld/generated_domain.pddl,data/raw/blocksworld/generated_basic/instance-665.pddl,blocksworld,instance-665.pddl,ok,"unstack c from d;
put down c;
unstack b from a;
stack b on c;
pick up d;
stack d on a;
unstack b from c;
put down b;
pick up c;
stack c on d;
pick up b;
stack b on c;
",,False
data/raw/blocksworld/generated_domain.pddl,data/raw/blocksworld/generated_basic/instance-666.pddl,blocksworld,instance-666.pddl,ok,"pick up c;
stack c on a;
unstack d from b;
put down d;
pick up b;
stack b on c;
pick up d;
stack d on b;
",,False
data/raw/blocksworld/generated_domain.pddl,data/raw/blocksworld/generated_basic/instance-667.pddl,blocksworld,instance-667.pddl,ok,"unstack b from c;
put down b;
unstack c from a;
put down c;
unstack a from d;
put down a;
pick up b;
stack b on a;
pick up c;
stack c on d;
",,False
data/raw/blocksworld/generated_domain.pddl,data/raw/blocksworld/generated_basic/instance-668.pddl,blocksworld,instance-668.pddl,ok,"unstack d from b;
put down d;
pick up c;
stack c on b;
pick up d;
stack d on c;
",,False
data/raw/blocksworld/generated_domain.pddl,data/raw/blocksworld/generated_basic/instance-669.pddl,blocksworld,instance-669.pddl,ok,"unstack a from b;
put down a;
unstack d from c;
put down d;
pick up c;
stack c on d;
pick up b;
stack b on c;
",,False
data/raw/blocksworld/generated_domain.pddl,data/raw/blocksworld/generated_basic/instance-670.pddl,blocksworld,instance-670.pddl,ok,"unstack b from c;
put down b;
pick up c;
stack c on b;
unstack d from a;
stack d on c;
pick up a;
stack a on d;
",,False
data/raw/blocksworld/generated_domain.pddl,data/raw/blocksworld/generated_basic/instance-671.pddl,blocksworld,instance-671.pddl,ok,"unstack a from c;
put down a;
unstack c from b;
put down c;
pick up a;
stack a on c;
pick up d;
stack d on a;
pick up b;
stack b on d;
",,False
data/raw/blocksworld/generated_domain.pddl,data/raw/blocksworld/generated_basic/instance-672.pddl,blocksworld,instance-672.pddl,ok,"unstack c from b;
put down c;
unstack b from d;
put down b;
pick up c;
stack c on b;
unstack d from a;
put down d;
pick up a;
stack a on c;
pick up d;
stack d on a;
",,False
data/raw/blocksworld/generated_domain.pddl,data/raw/blocksworld/generated_basic/instance-673.pddl,blocksworld,instance-673.pddl,ok,"unstack b from a;
put down b;
unstack a from c;
put down a;
pick up b;
stack b on c;
pick up d;
stack d on b;
",,False
data/raw/blocksworld/generated_domain.pddl,data/raw/blocksworld/generated_basic/instance-674.pddl,blocksworld,instance-674.pddl,ok,"unstack b from a;
put down b;
unstack a from d;
put down a;
pick up b;
stack b on d;
",,False
data/raw/blocksworld/generated_domain.pddl,data/raw/blocksworld/generated_basic/instance-675.pddl,blocksworld,instance-675.pddl,ok,"unstack b from c;
put down b;
unstack c from a;
put down c;
pick up d;
stack d on c;
pick up b;
stack b on a;
unstack d from c;
put down d;
pick up c;
stack c on b;
pick up d;
stack d on c;
",,False
data/raw/blocksworld/generated_domain.pddl,data/raw/blocksworld/generated_basic/instance-676.pddl,blocksworld,instance-676.pddl,ok,"unstack c from d;
put down c;
pick up d;
stack d on b;
pick up a;
stack a on d;
",,False
data/raw/blocksworld/generated_domain.pddl,data/raw/blocksworld/generated_basic/instance-677.pddl,blocksworld,instance-677.pddl,ok,"unstack d from c;
put down d;
unstack c from b;
put down c;
unstack b from a;
put down b;
pick up a;
stack a on d;
pick up c;
stack c on b;
unstack a from d;
put down a;
pick up d;
stack d on c;
pick up a;
stack a on d;
",,False
data/raw/blocksworld/generated_domain.pddl,data/raw/blocksworld/generated_basic/instance-678.pddl,blocksworld,instance-678.pddl,ok,"unstack a from b;
put down a;
unstack b from d;
put down b;
unstack d from c;
put down d;
pick up a;
stack a on d;
pick up b;
stack b on c;
",,False
data/raw/blocksworld/generated_domain.pddl,data/raw/blocksworld/generated_basic/instance-679.pddl,blocksworld,instance-679.pddl,ok,"unstack a from c;
put down a;
unstack b from d;
put down b;
pick up c;
stack c on d;
pick up b;
stack b on c;
",,False
data/raw/blocksworld/generated_domain.pddl,data/raw/blocksworld/generated_basic/instance-680.pddl,blocksworld,instance-680.pddl,ok,"unstack b from c;
put down b;
unstack c from a;
put down c;
unstack a from d;
stack a on b;
pick up c;
stack c on a;
",,False
data/raw/blocksworld/generated_domain.pddl,data/raw/blocksworld/generated_basic/instance-681.pddl,blocksworld,instance-681.pddl,ok,"unstack b from d;
put down b;
unstack c from a;
put down c;
pick up d;
stack d on c;
pick up b;
stack b on a;
unstack d from c;
put down d;
pick up c;
stack c on b;
pick up d;
stack d on c;
",,False
data/raw/blocksworld/generated_domain.pddl,data/raw/blocksworld/generated_basic/instance-682.pddl,blocksworld,instance-682.pddl,ok,"unstack d from b;
put down d;
unstack b from c;
put down b;
unstack c from a;
put down c;
pick up a;
stack a on b;
pick up c;
stack c on a;
pick up d;
stack d on c;
",,False
data/raw/blocksworld/generated_domain.pddl,data/raw/blocksworld/generated_basic/instance-683.pddl,blocksworld,instance-683.pddl,ok,"unstack b from d;
put down b;
unstack d from c;
put down d;
pick up c;
stack c on a;
pick up b;
stack b on d;
unstack c from a;
put down c;
pick up a;
stack a on b;
pick up c;
stack c on a;
",,False
data/raw/blocksworld/generated_domain.pddl,data/raw/blocksworld/generated_basic/instance-684.pddl,blocksworld,instance-684.pddl,ok,"unstack c from d;
put down c;
unstack d from b;
stack d on c;
unstack b from a;
put down b;
pick up a;
stack a on d;
pick up b;
stack b on a;
",,False
data/raw/blocksworld/generated_domain.pddl,data/raw/blocksworld/generated_basic/instance-685.pddl,blocksworld,instance-685.pddl,ok,"unstack b from c;
put down b;
pick up c;
stack c on b;
pick up d;
stack d on a;
",,False
data/raw/blocksworld/generated_domain.pddl,data/raw/blocksworld/generated_basic/instance-686.pddl,blocksworld,instance-686.pddl,ok,"unstack a from b;
put down a;
unstack b from c;
put down b;
pick up a;
stack a on b;
pick up d;
stack d on a;
pick up c;
stack c on d;
",,False
